rowid,ID,Latitude,Longitude
2157,GID_3003,36.086,140.4015
2158,GID_3004,36.0787,140.2237
2159,GID_3005,36.0618,140.2365
2160,GID_3006,36.0422,140.3028
2161,GID_3007,36.0325,140.407
2162,GID_3008,36.0052,140.4392
2163,GID_3009,36.138,140.353
2164,GID_3010,36.1219,140.3774
2165,GID_3011,36.09,140.398
2166,GID_3012,36.0821,140.2225
2167,GID_3013,36.0649,140.2338
2168,GID_3014,36.045,140.3009
2169,GID_3015,36.0353,140.4039
2170,GID_3016,36.0087,140.4366
2171,GID_3017,35.9769,140.4724
2172,GID_3018,35.9967,140.3734
2173,GID_3019,36.1216,140.3778
2174,GID_3020,36.0358,140.4035167
2175,GID_3021,36.12161667,140.3780667
2176,GID_3022,36.03601667,140.4035833
2177,GID_3023,35.97626667,140.4728833
2178,GID_3024,36.065183330000004,140.23305
2179,GID_3025,36.14651667,140.32675
2180,GID_3026,36.13975,140.3367667
2181,GID_3027,36.13371667,140.3434
2182,GID_3028,36.12573333,140.3553833
2183,GID_3029,36.12348333,140.3691333
2184,GID_3030,36.1198,140.3784833
2185,GID_3031,36.10473333,140.3886833
2186,GID_3032,36.0859,140.4005167
2187,GID_3033,36.06348333,140.40255
2188,GID_3034,36.03285,140.4064167
2189,GID_3035,36.00888333,140.4364667
2190,GID_3036,35.99268333,140.4537667
2191,GID_3037,35.9768,140.4728333
2192,GID_3038,36.08186667,140.2143667
2193,GID_3039,36.07985,140.2230667
2194,GID_3040,36.07121667,140.23085
2195,GID_3041,36.06431667,140.23375
2196,GID_3042,36.05261667,140.2536
2197,GID_3043,36.0486,140.2757833
2198,GID_3044,36.04476667,140.2998833
2199,GID_3045,36.04368333,140.3227167
2200,GID_3046,36.04261667,140.35425
2201,GID_3047,36.03961667,140.3749833
2202,GID_3048,36.02118333,140.3911667
2203,GID_3049,35.98945,140.3808167
2204,GID_3050,35.9995,140.4142
2205,GID_3051,35.96472222,140.4891667
2206,GID_3052,36.03727778,140.4045
2207,GID_3053,36.13883333,140.3399722
2208,GID_3054,36.05386111,140.2474444
2209,GID_3055,36.08027778,140.223
2210,GID_3056,35.96436111,140.4893611
2211,GID_3057,36.03730556,140.4042222
2212,GID_3058,36.05386111,140.2472222
2213,GID_3059,36.07988889,140.2232778
2214,GID_3060,35.96425,140.4883056
2215,GID_3061,36.03663889,140.40375
2216,GID_3062,36.13852778,140.3400556
2217,GID_3063,36.08019444,140.2226944
2218,GID_3064,35.96411111,140.4891111
2219,GID_3065,36.03680556,140.4045833
2220,GID_3066,36.13886111,140.3394444
2221,GID_3067,36.05372222,140.2476111
2222,GID_3068,36.08022222,140.2227222
2223,GID_3069,35.96413889,140.4867222
2224,GID_3070,36.03725,140.4041389
2225,GID_3071,36.13866667,140.3401389
2226,GID_3072,36.05377778,140.24725
2227,GID_3073,36.08027778,140.223
2228,GID_3074,36.03708333,140.4041111
2229,GID_3075,36.13794444,140.3398333
2230,GID_3076,36.05447222,140.2468611
2231,GID_3077,35.96477778,140.4886667
2232,GID_3078,36.03708333,140.4041111
2233,GID_3079,36.05452778,140.2474444
2234,GID_3080,36.08094444,140.2228056
2235,GID_3081,35.96691667,140.4861111
2236,GID_3082,36.05302778,140.25
2237,GID_3083,36.07747222,140.2257778
2238,GID_3084,35.96727778,140.4861389
2239,GID_3085,36.03719444,140.4046944
2240,GID_3086,36.13366667,140.3585278
2241,GID_3087,36.05361111,140.249
2242,GID_3088,36.07655556,140.2254167
2243,GID_3089,35.96519444,140.4880278
2244,GID_3090,36.03716667,140.4042222
2245,GID_3091,36.12952778,140.3618056
2246,GID_3092,36.05375,140.2464722
2247,GID_3093,36.07580556,140.2263611
2248,GID_3094,35.97238889,140.4825
2249,GID_3095,36.03777778,140.4052778
2250,GID_3096,36.13411111,140.3626667
2251,GID_3097,36.07811111,140.2231944
2252,GID_3098,35.97175,140.4764722
2253,GID_3099,36.13180556,140.3601944
2254,GID_3100,36.05286111,140.25725
2255,GID_3101,36.07833333,140.2255833
2256,GID_3102,36.03625,140.4048611
2257,GID_3103,36.1355,140.3593889
2258,GID_3104,35.97011111,140.4785278
2259,GID_3105,36.03602778,140.4053333
2260,GID_3106,36.12916667,140.3615833
2261,GID_3107,36.05413889,140.2536667
2262,GID_3108,36.07911111,140.2258611
2263,GID_3109,35.97130556,140.4793056
2264,GID_3110,36.0355,140.4068889
2265,GID_3111,36.13161111,140.3537778
2266,GID_3112,36.05391667,140.2544444
2267,GID_3113,36.07591667,140.2313333
2268,GID_3114,35.97433333,140.4793611
2269,GID_3115,36.03788889,140.4080556
2270,GID_3116,36.12769444,140.3671111
2271,GID_3117,36.05547222,140.2566667
2272,GID_3118,36.0775,140.2303333
2273,GID_3119,36.081675,140.215069
2274,GID_3120,35.09785,135.9261667
2275,GID_3121,35.12488333,135.9409833
2276,GID_3122,35.18328333,135.978
2277,GID_3123,35.24461667,135.9794667
2278,GID_3124,35.22461667,136.1014667
2279,GID_3125,35.3025,136.1522667
2280,GID_3126,35.39373333,136.0554667
2281,GID_3127,35.38821667,136.1212667
2282,GID_3128,35.37426667,136.1018
2283,GID_3129,36.04991667,138.0846667
2284,GID_3130,36.04994444,138.0838333
2285,GID_3131,36.05294444,138.0571667
2286,GID_3132,36.05933333,138.0728056
2287,GID_3133,36.06147222,138.1021944
2288,GID_3134,36.04152778,138.0988056
2289,GID_3135,36.06125,138.09625
2290,GID_3136,36.04955556,138.0858333
2291,GID_3137,36.05119444,138.0626944
2292,GID_3138,37.72052778,140.05075
2293,GID_3139,37.70352778,140.0566944
2294,GID_3140,37.68138889,140.0566944
2295,GID_3141,37.65408333,140.0535
2296,GID_3142,43.44889,144.101
2297,GID_3143,43.46128,144.1023
2298,GID_3144,36.10405556,138.2323889
2299,GID_3145,36.10688889,138.2375
2300,GID_3146,24.8651,102.71723
2301,GID_3147,24.80221,102.70023
2302,GID_3148,24.72833,102.64904
2303,GID_3149,24.71008,102.62343
2304,GID_3150,24.75724,102.67572
2305,GID_3151,24.81729,102.71275
2306,GID_3152,24.86654,102.7414
2307,GID_3153,24.73529,102.64446
2308,GID_3154,24.78588,102.69242
2309,GID_3155,24.85232,102.70277
2310,GID_3156,24.89846,102.72543
2311,GID_3157,24.70957,102.62299
2312,GID_3158,24.72134,102.64741
2313,GID_3159,24.9624,102.65165
2314,GID_3160,24.92213,102.69819
2315,GID_3161,24.74488889,102.6581111
2316,GID_3162,24.76238889,102.6634444
2317,GID_3163,24.78722222,102.6455
2318,GID_3164,24.91077778,102.7437222
2319,GID_3165,24.91675,102.7115278
2320,GID_3166,24.91661111,102.6783611
2321,GID_3167,24.91297222,102.6778056
2322,GID_3168,24.89394444,102.6770278
2323,GID_3169,24.87994444,102.67775
2324,GID_3170,24.87386111,102.6773611
2325,GID_3171,24.87283333,102.6825278
2326,GID_3172,24.87977778,102.6839167
2327,GID_3173,24.89375,102.6885
2328,GID_3174,24.90227778,102.6903889
2329,GID_3175,24.91491667,102.6890556
2330,GID_3176,24.92480556,102.6863056
2331,GID_3177,24.8565,102.6953889
2332,GID_3178,24.8175,102.6899167
2333,GID_3179,24.76930556,102.64875
2334,GID_3180,24.74361111,102.6380556
2335,GID_3181,24.70872222,102.6225833
2336,GID_3182,24.70427778,102.6527222
2337,GID_3183,24.83033333,102.7153333
2338,GID_3184,24.87544444,102.7248611
2339,GID_3185,24.87511111,102.7064444
2340,GID_3186,24.87594444,102.7252778
2341,GID_3187,24.87608333,102.7411111
2342,GID_3188,24.85661111,102.7347222
2343,GID_3189,24.83161111,102.71425
2344,GID_3190,24.68047222,102.6536389
2345,GID_3191,24.72013889,102.6701389
2346,GID_3192,24.77347222,102.6756667
2347,GID_3193,24.79705556,102.6880556
2348,GID_3194,24.81522222,102.7314444
2349,GID_3195,24.81736111,102.7158889
2350,GID_3196,24.83669444,102.6986111
2351,GID_3197,24.83733333,102.7380278
2352,GID_3198,25.92415,100.1339556
2353,GID_3199,25.92971667,100.1201917
2354,GID_3200,25.94294444,100.1502833
2355,GID_3201,25.92428611,100.1748861
2356,GID_3202,25.90314167,100.1549861
2357,GID_3203,25.89955556,100.1702806
2358,GID_3204,25.88331667,100.1485083
2359,GID_3205,25.88872222,100.1935861
2360,GID_3206,25.86898889,100.1799333
2361,GID_3207,25.846375,100.1844944
2362,GID_3208,25.82031944,100.1701083
2363,GID_3209,25.81269444,100.1993194
2364,GID_3210,25.78248889,100.1982917
2365,GID_3211,25.72603333,100.2141889
2366,GID_3212,25.69832778,100.2268417
2367,GID_3213,25.67138056,100.2402722
2368,GID_3214,25.92415,100.1339556
2369,GID_3215,25.92971667,100.1201917
2370,GID_3216,25.94294444,100.1502833
2371,GID_3217,25.92428611,100.1748861
2372,GID_3218,25.90314167,100.1549861
2373,GID_3219,25.89955556,100.1702806
2374,GID_3220,25.88331667,100.1485083
2375,GID_3221,25.88872222,100.1935861
2376,GID_3222,25.86898889,100.1799333
2377,GID_3223,25.846375,100.1844944
2378,GID_3224,25.82031944,100.1701083
2379,GID_3225,25.81269444,100.1993194
2380,GID_3226,25.78864722,100.1688722
2381,GID_3227,25.78248889,100.1982917
2382,GID_3228,25.75301389,100.1813
2383,GID_3229,25.72603333,100.2141889
2384,GID_3230,25.69832778,100.2268417
2385,GID_3231,25.67138056,100.2402722
2386,GID_3232,25.64716389,100.2638194
2387,GID_3233,25.64258889,100.2353694
2388,GID_3234,25.61763889,100.2437083
2389,GID_3276,41.82785,-83.19558333
2390,GID_3277,41.80388333,-83.25605
2391,GID_3278,41.85913333,-83.26406667
2392,GID_3279,41.83556667,-83.36055
2393,GID_3280,41.69845,-82.73905
2394,GID_3281,41.56566667,-82.70876667
2395,GID_3282,41.60568333,-82.62263333
2396,GID_3283,41.695,-82.87903333
2397,GID_3284,41.93038333,-83.21473333
2398,GID_3285,41.91518333,-83.1218
2399,GID_3286,41.94536667,-83.15075
2400,GID_3287,41.98731667,-83.13908333
2401,GID_3288,41.76233333,-83.33275
2402,GID_3289,41.71671667,-83.37825
2403,GID_3290,41.7505,-83.3501
2404,GID_3291,41.76861667,-83.38851667
2405,GID_3292,41.76315,-83.33741667
2406,GID_3293,41.71076667,-83.38035
2407,GID_3294,41.70406667,-83.25981667
2408,GID_3295,41.7428,-83.13926667
2409,GID_3296,41.82646667,-83.1948
2410,GID_3297,41.83406667,-83.36355
2411,GID_3298,41.91401667,-83.1112
2412,GID_3299,41.93625,-83.21485
2413,GID_3300,41.94935,-83.16215
2414,GID_3301,41.99605,-83.13085
2415,GID_3302,41.71866667,-82.8758
2416,GID_3303,41.66916667,-82.74773333
2417,GID_3304,41.581,-82.72868333
2418,GID_3305,41.54523333,-82.51765
2419,GID_3306,41.58925,-82.88436667
2420,GID_3307,41.70115,-83.06308333
2421,GID_3308,41.82833333,-83.19885
2422,GID_3309,41.69056667,-82.99378333
2423,GID_3310,41.64308333,-83.03958333
2424,GID_3311,41.68988333,-83.1117
2425,GID_3332,21.0458,105.834
2426,GID_3333,21.048,105.833
2427,GID_3334,21.0493,105.838
2428,GID_3335,21.051,105.831
2429,GID_3336,21.0513,105.828
2430,GID_3337,21.0521,105.823
2431,GID_3338,21.0529,105.818
2432,GID_3339,21.0554,105.816
2433,GID_3340,21.0619,105.815
2434,GID_3341,21.0475,105.815
2435,GID_3342,21.0464,105.832
2436,GID_3343,21.0459,105.816
2437,GID_3344,21.0455,105.835
2438,GID_3345,21.045,105.835
2439,GID_3346,21.045,105.834
2440,GID_3347,21.0448,105.821
2441,GID_3348,21.0445,105.821
2442,GID_3349,21.0442,105.825
2443,GID_3350,21.0437,105.824
2444,GID_3351,22.4411,105.613
2445,GID_3352,22.4351,105.614
2446,GID_3353,22.4292,105.615
2447,GID_3354,22.4199,105.615
2448,GID_3355,22.4145,105.613
2449,GID_3356,22.4107,105.615
2450,GID_3357,22.4069,105.621
2451,GID_3358,22.4037,105.625
2452,GID_3359,22.4004,105.628
2453,GID_3360,22.3971,105.63
2454,GID_3361,22.4216,105.6155
2455,GID_3362,22.4331,105.615
2456,GID_3363,22.4361,105.615
2457,GID_3364,22.4426,105.613
2458,GID_3365,22.445,105.612
2459,GID_3366,22.4104,105.608
2460,GID_3368,22.3959,105.633
2461,GID_3369,22.4032,105.624
2462,GID_3370,22.4005,105.627
2463,GID_3371,22.3973,105.631
2464,GID_3372,22.3964,105.632
2465,GID_3373,22.3959,105.633
2466,GID_3374,22.3981,105.632
2467,GID_3375,22.4002,105.631
2468,GID_3376,22.4019,105.63
2469,GID_3377,22.4043,105.628
2470,GID_3378,22.4065,105.626
2471,GID_3379,22.4073,105.623
2472,GID_3380,22.4073,105.62
2473,GID_3381,22.403,105.617
2474,GID_3382,21.300222,105.448694
2475,GID_3383,21.306139,105.456306
2476,GID_3384,21.321131,105.448694
2477,GID_3385,21.333244,105.429706
2478,GID_3386,21.345472,105.410039
2479,GID_3387,21.358244,105.396064
2480,GID_3388,21.299211,105.440689
2481,GID_3389,21.280075,105.437983
2482,GID_3390,21.26545,105.444911
2483,GID_3391,21.23895,105.446306
2484,GID_3392,21.223333,105.442894
2485,GID_3393,21.273467,105.442936
2486,GID_3394,21.28067,105.435
2487,GID_3395,21.289078,105.429039
2488,GID_3396,21.29915,105.410453
2489,GID_3397,21.301278,105.399597
2490,GID_3398,21.305211,105.391972
2491,GID_3399,21.306858,105.383369
2492,GID_3400,21.305483,105.370347
2493,GID_3401,21.301806,105.355989
2494,GID_3402,21.284936,105.3504
2495,GID_3403,21.274928,105.353828
2496,GID_3404,21.262839,105.355975
2497,GID_3405,21.257094,105.356242
2498,GID_3406,21.250219,105.350375
2499,GID_3407,21.248233,105.347183
2500,GID_3408,21.248081,105.34565
2501,GID_3409,21.2447,105.35195
2502,GID_3410,21.233011,105.349889
2503,GID_3411,21.227414,105.348706
2504,GID_3412,21.238589,105.351469
2505,GID_3413,21.267744,105.355875
2506,GID_3414,21.278861,105.359222
2507,GID_3415,21.285856,105.366283
2508,GID_3416,21.291594,105.374047
2509,GID_3417,21.301081,105.38275
2510,GID_3418,21.306058,105.387978
2511,GID_3419,21.299519,105.403433
2512,GID_3420,21.297419,105.413006
2513,GID_3421,21.291397,105.424942
2514,GID_3493,41.7883,-81.945
2515,GID_3494,41.6667,-82.5
2516,GID_3495,41.7268,-83.1502
2517,GID_3496,41.7328,-83.2505
2518,GID_3497,41.7918,-83.3312
2519,GID_3498,41.8905,-83.1982
2520,GID_3499,41.8412,-82.918
2521,GID_3500,41.5187,-82.6383
2522,GID_3501,41.5013,-82.5008
2523,GID_3502,44.27898333,-73.32165
2524,GID_3503,44.41583333,-73.3255
2525,GID_3504,44.5435,-73.3695
2526,GID_3505,44.69816667,-73.42233333
2527,GID_3506,44.82866667,-73.37556667
2528,GID_3507,45.02766667,-73.12975
2529,GID_3508,44.79783333,-73.15173333
2530,GID_3509,44.47616667,-73.31566667
2531,GID_3510,44.04233333,-73.43016667
2532,GID_3511,44.6372,-87.1207
2533,GID_3512,44.5551,-87.1311
2534,GID_3513,44.594267,-87.287067
2535,GID_3514,44.70895,-87.349917
2536,GID_3515,44.78325,-87.22655
2537,GID_3516,44.915467,-86.999633
2538,GID_3517,44.778,-86.834633
2539,GID_3518,44.917467,-87.581183
2540,GID_3519,44.828,-87.378833
2541,GID_3520,45.10025,-87.312933
2542,GID_3521,45.194717,-87.319517
2543,GID_3522,45.2499,-87.39875
2544,GID_3523,45.118167,-87.58225
2545,GID_3524,44.916683,-87.7654
2546,GID_3525,44.8349,-87.802383
2547,GID_3526,44.748917,-87.78315
2548,GID_3527,43.188,-75.77
2549,GID_3528,43.194,-75.854
2550,GID_3529,43.229,-76.046
2551,GID_3530,43.18,-75.93
2552,GID_3531,43.207,-75.937
2553,GID_3532,43.229,-76.046
2554,GID_3533,43.207,-75.937
2555,GID_3534,43.188,-75.77
2556,GID_3535,44.8926,-87.415183
2557,GID_3536,44.922683,-87.46435
2558,GID_3537,44.9558,-87.549
2559,GID_3538,44.9763,-87.58555
2560,GID_3539,44.614217,-87.974417
2561,GID_3540,44.84125,-87.240867
2562,GID_3541,44.843967,-87.194433
2563,GID_3542,44.84795,-87.1634
2564,GID_3543,44.8527,-87.1093
2565,GID_3544,44.798417,-87.216267
2566,GID_3545,44.783833,-87.305183
2567,GID_3546,46.50015,6.66078
2568,GID_3547,46.50015,6.66078
2569,GID_3548,46.50015,6.66078
2570,GID_3549,46.50015,6.66078
2571,GID_3550,46.50015,6.66078
2572,GID_3551,46.50015,6.66078
2573,GID_3552,46.50015,6.66078
2574,GID_3553,46.50015,6.66078
2575,GID_3554,46.50015,6.66078
2576,GID_3555,46.50015,6.66078
2577,GID_3556,46.50015,6.66078
2578,GID_3557,46.50015,6.66078
2579,GID_3558,46.50015,6.66078
2580,GID_3559,46.50015,6.66078
2581,GID_3560,46.50015,6.66078
2582,GID_3561,46.50015,6.66078
2583,GID_3562,46.50015,6.66078
2584,GID_3563,46.50015,6.66078
2585,GID_3564,46.50015,6.66078
2586,GID_3565,46.50015,6.66078
2587,GID_3566,46.50015,6.66078
2588,GID_3567,46.50015,6.66078
2589,GID_3568,46.50015,6.66078
2590,GID_3569,46.50015,6.66078
2591,GID_3570,46.50015,6.66078
2592,GID_3571,46.50015,6.66078
2593,GID_3572,46.50015,6.66078
2594,GID_3573,46.50015,6.66078
2595,GID_3574,46.50015,6.66078
2596,GID_3575,46.50015,6.66078
2597,GID_3576,46.50015,6.66078
2598,GID_3577,46.50015,6.66078
2599,GID_3578,46.50015,6.66078
2600,GID_3579,46.50015,6.66078
2601,GID_3580,46.50015,6.66078
2602,GID_3581,46.50015,6.66078
2603,GID_3582,46.50015,6.66078
2604,GID_3583,46.50015,6.66078
2605,GID_3584,46.50015,6.66078
2606,GID_3585,46.50015,6.66078
2607,GID_3586,46.50015,6.66078
2608,GID_3587,46.50015,6.66078
2609,GID_3588,46.50015,6.66078
2610,GID_3589,46.50015,6.66078
2611,GID_3590,46.50015,6.66078
2612,GID_3591,46.50015,6.66078
2613,GID_3592,46.50015,6.66078
2614,GID_3593,46.50015,6.66078
2615,GID_3594,46.50015,6.66078
2616,GID_3595,46.50015,6.66078
2617,GID_3596,46.50015,6.66078
2618,GID_3597,46.50015,6.66078
2619,GID_3598,46.50015,6.66078
2620,GID_3599,46.50015,6.66078
2621,GID_3600,46.50015,6.66078
2622,GID_3602,46.50015,6.66078
2623,GID_3603,46.50015,6.66078
2624,GID_3604,46.50015,6.66078
2625,GID_3605,46.50015,6.66078
2626,GID_3606,46.50015,6.66078
2627,GID_3607,46.50015,6.66078
2628,GID_3608,46.50015,6.66078
2629,GID_3609,46.50015,6.66078
2630,GID_3610,46.50015,6.66078
2631,GID_3611,46.50015,6.66078
2632,GID_3612,46.50015,6.66078
2633,GID_3613,46.50015,6.66078
2634,GID_3614,46.50015,6.66078
2635,GID_3615,46.50015,6.66078
2636,GID_3616,46.50015,6.66078
2637,GID_3617,46.50015,6.66078
2638,GID_3618,46.50015,6.66078
2639,GID_3619,46.50015,6.66078
2640,GID_3621,46.50015,6.66078
2641,GID_3622,46.50015,6.66078
2642,GID_3623,46.50015,6.66078
2643,GID_3624,46.50015,6.66078
2644,GID_3625,46.50015,6.66078
2645,GID_3626,46.50015,6.66078
2646,GID_3627,46.50015,6.66078
2647,GID_3628,46.50015,6.66078
2648,GID_3629,46.50015,6.66078
2649,GID_3630,46.50015,6.66078
2650,GID_3631,46.50015,6.66078
2651,GID_3632,46.50015,6.66078
2652,GID_3633,46.50015,6.66078
2653,GID_3634,46.50015,6.66078
2654,GID_3636,46.50015,6.66078
2655,GID_3637,46.50015,6.66078
2656,GID_3638,46.50015,6.66078
2657,GID_3639,46.50015,6.66078
2658,GID_3640,46.50015,6.66078
2659,GID_3641,46.50015,6.66078
2660,GID_3642,46.50015,6.66078
2661,GID_3643,46.50015,6.66078
2662,GID_3644,46.50015,6.66078
2663,GID_3645,46.50015,6.66078
2664,GID_3646,46.50015,6.66078
2665,GID_3647,46.50015,6.66078
2666,GID_3648,46.50015,6.66078
2667,GID_3649,46.50015,6.66078
2668,GID_3650,46.50015,6.66078
2669,GID_3651,46.50015,6.66078
2670,GID_3652,46.50015,6.66078
2671,GID_3653,46.50015,6.66078
2672,GID_3654,46.50015,6.66078
2673,GID_3655,46.50015,6.66078
2674,GID_3656,46.50015,6.66078
2675,GID_3657,46.50015,6.66078
2676,GID_3658,46.50015,6.66078
2677,GID_3659,46.50015,6.66078
2678,GID_3660,46.50015,6.66078
2679,GID_3661,46.50015,6.66078
2680,GID_3662,46.50015,6.66078
2681,GID_3663,46.50015,6.66078
2682,GID_3664,46.50015,6.66078
2683,GID_3665,46.50015,6.66078
2684,GID_3666,46.50015,6.66078
2685,GID_3667,46.50015,6.66078
2686,GID_3668,46.50015,6.66078
2687,GID_3669,46.50015,6.66078
2688,GID_3670,46.50015,6.66078
2689,GID_3671,46.50015,6.66078
2690,GID_3672,46.50015,6.66078
2691,GID_3673,46.50015,6.66078
2692,GID_3674,46.50015,6.66078
2693,GID_3675,46.50015,6.66078
2694,GID_3676,46.50015,6.66078
2695,GID_3677,46.50015,6.66078
2696,GID_3678,46.50015,6.66078
2697,GID_3679,46.50015,6.66078
2698,GID_3680,46.50015,6.66078
2699,GID_3681,46.50015,6.66078
2700,GID_3682,46.50015,6.66078
2701,GID_3683,46.50015,6.66078
2702,GID_3684,46.50015,6.66078
2703,GID_3686,46.50015,6.66078
2704,GID_3687,46.50015,6.66078
2705,GID_3688,46.50015,6.66078
2706,GID_3689,46.50015,6.66078
2707,GID_3690,46.50015,6.66078
2708,GID_3691,46.50015,6.66078
2709,GID_3692,46.50015,6.66078
2710,GID_3693,46.50015,6.66078
2711,GID_3694,46.50015,6.66078
2712,GID_3695,46.50015,6.66078
2713,GID_3696,46.50015,6.66078
2714,GID_3697,46.50015,6.66078
2715,GID_3698,46.50015,6.66078
2716,GID_3699,46.50015,6.66078
2717,GID_3700,46.50015,6.66078
2718,GID_3701,46.50015,6.66078
2719,GID_3702,46.50015,6.66078
2720,GID_3703,46.50015,6.66078
2721,GID_3704,46.50015,6.66078
2722,GID_3705,46.50015,6.66078
2723,GID_3706,46.50015,6.66078
2724,GID_3707,46.50015,6.66078
2725,GID_3708,46.50015,6.66078
2726,GID_3709,46.50015,6.66078
2727,GID_3710,46.50015,6.66078
2728,GID_3711,46.50015,6.66078
2729,GID_3712,46.50015,6.66078
2730,GID_3713,46.50015,6.66078
2731,GID_3714,46.50015,6.66078
2732,GID_3715,46.50015,6.66078
2733,GID_3716,46.50015,6.66078
2734,GID_3717,46.50015,6.66078
2735,GID_3718,46.50015,6.66078
2736,GID_3719,46.50015,6.66078
2737,GID_3720,46.50015,6.66078
2738,GID_3721,46.50015,6.66078
2739,GID_3722,46.50015,6.66078
2740,GID_3723,46.50015,6.66078
2741,GID_3724,46.50015,6.66078
2742,GID_3725,46.50015,6.66078
2743,GID_3726,46.50015,6.66078
2744,GID_3727,46.50015,6.66078
2745,GID_3728,46.50015,6.66078
2746,GID_3729,46.50015,6.66078
2747,GID_3730,46.50015,6.66078
2748,GID_3731,46.50015,6.66078
2749,GID_3732,46.50015,6.66078
2750,GID_3733,46.50015,6.66078
2751,GID_3734,46.50015,6.66078
2752,GID_3735,46.50015,6.66078
2753,GID_3736,46.50015,6.66078
2754,GID_3737,46.50015,6.66078
2755,GID_3738,46.50015,6.66078
2756,GID_3739,46.50015,6.66078
2757,GID_3740,46.50015,6.66078
2758,GID_3741,46.50015,6.66078
2759,GID_3742,46.50015,6.66078
2760,GID_3743,46.50015,6.66078
2761,GID_3744,46.50015,6.66078
2762,GID_3745,46.50015,6.66078
2763,GID_3746,46.50015,6.66078
2764,GID_3747,46.50015,6.66078
2765,GID_3748,46.50015,6.66078
2766,GID_3749,46.50015,6.66078
2767,GID_3750,46.50015,6.66078
2768,GID_3751,46.50015,6.66078
2769,GID_3752,46.50015,6.66078
2770,GID_3753,46.50015,6.66078
2771,GID_3754,46.50015,6.66078
2772,GID_3755,46.50015,6.66078
2773,GID_3756,46.50015,6.66078
2774,GID_3757,46.50015,6.66078
2775,GID_3758,46.50015,6.66078
2776,GID_3759,46.50015,6.66078
2777,GID_3760,46.50015,6.66078
2778,GID_3761,46.50015,6.66078
2779,GID_3762,46.50015,6.66078
2780,GID_3763,46.50015,6.66078
2781,GID_3764,46.50015,6.66078
2782,GID_3765,46.50015,6.66078
